filepath,label,chain,store_id,brand,width,height,aspect_ratio,megapixels,brightness,contrast,edge_density
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2060.jpg,CHECK_OUT,GERARDO ORTIZ CORAL,UTT35,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.4521723985671997,0.27760565280914307,0.24999855324074075
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2060.jpg,CHECK_OUT,GERARDO ORTIZ CORAL,UTT35,ALESOL - NATURELLA,960,720,1.3333333333333333,0.6912,0.4521723985671997,0.27760565280914307,0.24999855324074075
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2062.jpg,CABECERA,GERARDO ORTIZ CORAL,UTT35,PANTENE,960,720,1.3333333333333333,0.6912,0.5298627614974976,0.19266171753406525,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2063.jpg,CHECK_OUT,GERARDO ORTIZ CORAL,UTT172,GILLETTE - ORAL B,1200,1600,0.75,1.92,0.5693830847740173,0.2573413550853729,0.24999947916666668
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2064.jpg,CHECK_OUT,GERARDO ORTIZ CORAL,UTT172,CHOCOLATES,1200,1600,0.75,1.92,0.45755818486213684,0.25658610463142395,0.24999947916666668
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2065.jpg,CABECERA,GERARDO ORTIZ CORAL,UTT172,PANTENE,1200,1600,0.75,1.92,0.5138425230979919,0.24105104804039001,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2066.jpg,CABECERA,GERARDO ORTIZ CORAL,UTT172,GILLETTE,1200,1600,0.75,1.92,0.4349108040332794,0.2430565059185028,0.249996875
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2067.jpg,CHECK_OUT,GERARDO ORTIZ CORAL,UTT450,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.45271462202072144,0.22840146720409393,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2068.jpg,CABECERA,GERARDO ORTIZ CORAL,UTT450,ALESOL-NATURELLA-LA REINA,960,720,1.3333333333333333,0.6912,0.5019592642784119,0.18583761155605316,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2069.jpg,CABECERA,GERARDO ORTIZ CORAL,UTT450,PANTENE,960,720,1.3333333333333333,0.6912,0.47277989983558655,0.2157731056213379,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2070.jpg,CABECERA,GERARDO ORTIZ CORAL,UTT450,H&S,960,720,1.3333333333333333,0.6912,0.5004660487174988,0.19696108996868134,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2071.jpg,CABECERA,GERARDO ORTIZ CORAL,UTT450,OLD SPICE,960,720,1.3333333333333333,0.6912,0.5009444952011108,0.1917663961648941,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2072.jpg,CHECK_OUT,GERARDO ORTIZ CORAL,UTT2378,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.4774080812931061,0.29983142018318176,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2073.jpg,CABECERA,GERARDO ORTIZ CORAL,UTT2378,PODEROX,1280,720,1.7777777777777777,0.9216,0.5105733871459961,0.24061132967472076,0.2499978298611111
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2074.jpg,CABECERA,GERARDO ORTIZ CORAL,UTT2378,PANTENE,1280,720,1.7777777777777777,0.9216,0.5061141848564148,0.22489657998085022,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2075.jpg,CHECK_OUT,GERARDO ORTIZ CORAL,UTT2394,GILLETTE - ORAL B,4080,3060,1.3333333333333333,12.4848,0.4629868268966675,0.27854669094085693,0.249989907727797
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2076.jpg,CHECK_OUT,GERARDO ORTIZ CORAL,UTT2394,CHOCOLATES,4080,3060,1.3333333333333333,12.4848,0.5255195498466492,0.2866388261318207,0.2499938325003204
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2077.jpg,CABECERA,GERARDO ORTIZ CORAL,UTT2394,H&S,4080,3060,1.3333333333333333,12.4848,0.5685515403747559,0.25357386469841003,0.24999639561707035
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2078.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT1,CHOCOLATES,4080,3060,1.3333333333333333,12.4848,0.5011943578720093,0.21579979360103607,0.24999783737024223
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2079.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT1,GILLETTE ,4080,3060,1.3333333333333333,12.4848,0.510137677192688,0.23318041861057281,0.24999951941560938
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2080.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT1,PANTENE - H&S - HERBAL,4080,3060,1.3333333333333333,12.4848,0.5159891247749329,0.213826984167099,0.24999959951300782
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2081.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT469,GILLETTE ,1920,1080,1.7777777777777777,2.0736,0.46412789821624756,0.25262144207954407,0.24999565972222224
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2082.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT469,CHOCOLATES,1920,1080,1.7777777777777777,2.0736,0.45539340376853943,0.2740525007247925,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2083.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT469,H&S-PANTENE,1920,1080,1.7777777777777777,2.0736,0.4739682674407959,0.2116125226020813,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2084.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT128,CHOCOLATES,4080,3060,1.3333333333333333,12.4848,0.3916429281234741,0.24855908751487732,0.24999735678585158
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2085.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT128,GILLETTE ,4080,3060,1.3333333333333333,12.4848,0.5210760235786438,0.21176642179489136,0.24999751698064848
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2086.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT128,H&S-PANTENE,4080,3060,1.3333333333333333,12.4848,0.5154609084129333,0.21227988600730896,0.24999759707804692
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2087.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT539,GILLETTE ,1920,1080,1.7777777777777777,2.0736,0.48983827233314514,0.22461393475532532,0.2499980709876543
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2088.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT539,CHOCOLATES,1920,1080,1.7777777777777777,2.0736,0.46404072642326355,0.24012212455272675,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2089.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT547,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.5248963236808777,0.19392119348049164,0.24999131944444444
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2090.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT547,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.48083147406578064,0.213747039437294,0.24999891493055557
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2091.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT274,GILLETTE ,960,720,1.3333333333333333,0.6912,0.4988349378108978,0.241887167096138,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2092.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT274,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.4551279842853546,0.241934135556221,0.24999855324074075
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2093.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT275,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.4542718231678009,0.2111784815788269,0.24999421296296295
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2094.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT275,GILLETTE ,960,720,1.3333333333333333,0.6912,0.537784993648529,0.21620720624923706,0.24999565972222224
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2095.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT276,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.5505231022834778,0.21475404500961304,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2096.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT276,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.48504841327667236,0.24641993641853333,0.24999891493055557
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2097.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT279,GILLETTE ,960,720,1.3333333333333333,0.6912,0.5256713628768921,0.2198108285665512,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2098.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT279,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.45627865195274353,0.22137551009655,0.2499971064814815
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2099.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT470,GILLETTE ,1440,1080,1.3333333333333333,1.5552,0.5505925416946411,0.22452497482299805,0.2499980709876543
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2100.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT470,CHOCOLATES,1440,1080,1.3333333333333333,1.5552,0.49593406915664673,0.216292142868042,0.24999614197530864
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2101.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT607,GILLETTE ,1280,960,1.3333333333333333,1.2288,0.6064609289169312,0.19270852208137512,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2102.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT3,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.5224852561950684,0.22334060072898865,0.24999565972222224
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\ISLA\img_2103.jpg,ISLA,MEGA SANTAMARIA S.A.,UTT3,H&S,1280,720,1.7777777777777777,0.9216,0.5382997989654541,0.2165943831205368,0.24999891493055557
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2104.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT3,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.49187612533569336,0.2249075174331665,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2105.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT3,PANTENE,1280,720,1.7777777777777777,0.9216,0.5363467335700989,0.20477648079395294,0.2499978298611111
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\ISLA\img_2106.jpg,ISLA,MEGA SANTAMARIA S.A.,UTT4,H&S,1280,720,1.7777777777777777,0.9216,0.49763405323028564,0.18388979136943817,0.24999891493055557
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2107.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT4,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.45600199699401855,0.24592995643615723,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2108.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT4,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.4986707866191864,0.19969648122787476,0.24998589409722222
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2109.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT4,PANTENE,1280,720,1.7777777777777777,0.9216,0.5898101329803467,0.1887947916984558,0.24999674479166667
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\ISLA\img_2110.jpg,ISLA,MEGA SANTAMARIA S.A.,UTT2,H&S,1280,720,1.7777777777777777,0.9216,0.49938061833381653,0.22749857604503632,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2111.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT2,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.49046751856803894,0.24734336137771606,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2112.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT2,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.4678497612476349,0.2550317943096161,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2113.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT2,PANTENE,1280,720,1.7777777777777777,0.9216,0.40454670786857605,0.27052053809165955,0.24999891493055557
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2114.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT6,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.4411819875240326,0.2304045855998993,0.24999891493055557
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2115.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT6,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.5094375014305115,0.22328896820545197,0.24999891493055557
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2116.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT6,H&S-PANTENE,1280,720,1.7777777777777777,0.9216,0.5147407054901123,0.19628727436065674,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2117.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT129,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.5389838814735413,0.19343790411949158,0.24999891493055557
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2118.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT129,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.45565301179885864,0.23393118381500244,0.24999674479166667
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2119.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT129,H&S-PANTENE,1280,720,1.7777777777777777,0.9216,0.5130744576454163,0.20018890500068665,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2120.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT131,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.5011994242668152,0.2346470057964325,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2121.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT131,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.4565727710723877,0.2728615701198578,0.24999891493055557
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2122.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT131,H&S-PANTENE,1280,720,1.7777777777777777,0.9216,0.5212717652320862,0.21850070357322693,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2123.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT277,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.6263903379440308,0.21045729517936707,0.2499978298611111
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2124.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT277,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.4807090163230896,0.25302571058273315,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2125.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT1488,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.5110021233558655,0.28846973180770874,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2126.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT271,GILLETTE ,960,720,1.3333333333333333,0.6912,0.4702335596084595,0.2348179668188095,0.24999855324074075
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2127.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT271,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.5350313782691956,0.22225984930992126,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2128.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT5,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.5023900270462036,0.24312539398670197,0.2499978298611111
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2129.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT5,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.5165226459503174,0.24831107258796692,0.24999240451388888
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2130.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT5,H&S-PANTENE,1280,720,1.7777777777777777,0.9216,0.513031005859375,0.2064281404018402,0.2499978298611111
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2131.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT132,GILLETTE ,1080,720,1.5,0.7776,0.5690309405326843,0.1971491128206253,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2132.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT132,CHOCOLATES,1080,720,1.5,0.7776,0.593745768070221,0.19562140107154846,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2133.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT132,PANTENE - H&S - HERBAL,1080,720,1.5,0.7776,0.6328811049461365,0.1742641180753708,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2134.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT1487,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.496258944272995,0.20260116457939148,0.24999891493055557
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2135.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT518,CHOCOLATES,1200,1599,0.7504690431519699,1.9188,0.5139158964157104,0.2335776388645172,0.2499906191369606
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2136.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT518,GILLETTE ,960,720,1.3333333333333333,0.6912,0.5698705315589905,0.23943878710269928,0.2499971064814815
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2137.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT518,H&S-PANTENE,960,720,1.3333333333333333,0.6912,0.5684237480163574,0.19738668203353882,0.2499971064814815
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2138.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT358,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.4042840600013733,0.2584953010082245,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2139.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT546,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.49318641424179077,0.21469755470752716,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2140.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT546,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.46106046438217163,0.22057555615901947,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2141.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT273,GILLETTE ,960,720,1.3333333333333333,0.6912,0.5561760067939758,0.2712588906288147,0.24999855324074075
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2142.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT127,GILLETTE ,720,1280,0.5625,0.9216,0.5149013996124268,0.22975370287895203,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2143.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT127,H&S-PANTENE,720,1280,0.5625,0.9216,0.4703717827796936,0.23574115335941315,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2144.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT272,GILLETTE ,1080,720,1.5,0.7776,0.5303499102592468,0.23265014588832855,0.2499974279835391
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2145.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT272,CHOCOLATES,1080,720,1.5,0.7776,0.5821437239646912,0.23832200467586517,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2146.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT278,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.4429023563861847,0.24708764255046844,0.24999131944444444
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2147.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT278,CHOCOLATES,1280,720,1.7777777777777777,0.9216,0.46761277318000793,0.2560500502586365,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2148.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT278,H&S-PANTENE,1280,720,1.7777777777777777,0.9216,0.5271430015563965,0.2118774801492691,0.2499978298611111
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2149.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT130,GILLETTE ,960,720,1.3333333333333333,0.6912,0.6061808466911316,0.2462383359670639,0.24999421296296295
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2150.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT130,CHOCOLATES,960,720,1.3333333333333333,0.6912,0.49740418791770935,0.2230786383152008,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CABECERA\img_2151.jpg,CABECERA,MEGA SANTAMARIA S.A.,UTT130,H&S-PANTENE,960,720,1.3333333333333333,0.6912,0.4923774003982544,0.20325078070163727,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2152.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT386,GILLETTE ,1280,720,1.7777777777777777,0.9216,0.41546154022216797,0.2935917377471924,0.25
C:\Users\sebas\Downloads\proyecto_final_clasificador (1)\proyecto_final_clasificador\data\data\raw\CHECK_OUT\img_2153.jpg,CHECK_OUT,MEGA SANTAMARIA S.A.,UTT125,GILLETTE ,960,720,1.3333333333333333,0.6912,0.517582893371582,0.17700837552547455,0.25
